ShipAvg,customer_zip_code_prefix
Slow,23855
"Very slow",23860
Slow,23870
Slow,23890
"Very slow",23893
Slow,23894
"Very slow",23895
Slow,23897
Slow,23898
"Very slow",23900
Slow,23904
"Very slow",23905
"Very slow",23906
Standard,23907
Slow,23909
Slow,23912
Slow,23914
Slow,23915
Standard,23918
Slow,23931
"Very slow",23932
Slow,23933
"Very slow",23934
Slow,23935
"Very slow",23946
"Very slow",23950
"Very slow",23953
Slow,23954
Slow,23955
"Very slow",23970
"Very slow",24020
Slow,24030
"Very slow",24050
Slow,24060
Slow,24070
"Very slow",24110
"Very slow",24111
"Very slow",24120
"Very slow",24130
"Very slow",24140
Slow,24141
Slow,24210
"Very slow",24220
"Very slow",24230
Slow,24240
"Very slow",24241
Slow,24315
Slow,24320
"Very slow",24322
Slow,24325
"Very slow",24330
Slow,24340
Slow,24342
Slow,24346
"Very slow",24350
Slow,24355
Slow,24358
"Very slow",24360
Standard,24365
Slow,24370
"Very slow",24410
"Very slow",24411
"Very slow",24412
"Very slow",24415
"Very slow",24416
"Very slow",24421
"Very slow",24425
Slow,24426
"Very slow",24430
"Very slow",24435
Slow,24436
Slow,24440
"Very slow",24445
"Very slow",24450
"Very slow",24451
"Very slow",24452
Slow,24460
Slow,24465
"Very slow",24466
"Very slow",24471
Slow,24472
Standard,24473
Slow,24475
Slow,24710
"Very slow",24711
"Very slow",24715
"Very slow",24716
"Very slow",24717
"Very slow",24720
Slow,24721
"Very slow",24723
"Very slow",24725
"Very slow",24731
"Very slow",24734
Slow,24735
Slow,24736
Slow,24737
"Very slow",24738
"Very slow",24742
"Very slow",24743
"Very slow",24744
Slow,24746
Slow,24750
"Very slow",24751
"Very slow",24752
"Very slow",24753
"Very slow",24754
Slow,24800
Slow,24802
Slow,24804
"Very slow",24808
"Very slow",24812
Standard,24813
Standard,24830
"Very slow",24856
"Very slow",24858
"Very slow",24859
"Very slow",24890
"Very slow",24900
"Very slow",24901
Slow,24902
"Very slow",24903
"Very slow",24904
"Very slow",24905
Slow,24910
"Very slow",24912
"Very slow",24913
Slow,24914
"Very slow",24915
"Very slow",24916
"Very slow",24930
"Very slow",24931
"Very slow",24933
"Very slow",24934
"Very slow",24935
"Very slow",24936
"Very slow",24937
Priority,24941
"Very slow",24942
Slow,24944
Slow,25010
"Very slow",25015
Slow,25020
"Very slow",25025
Slow,25030
Slow,25035
"Very slow",25036
"Very slow",25040
"Very slow",25041
"Very slow",25042
Slow,25050
"Very slow",25051
"Very slow",25060
"Very slow",25065
"Very slow",25070
Slow,25071
"Very slow",25075
Slow,25080
Standard,25085
Slow,25086
Slow,25211
Slow,25212
Slow,25213
Slow,25214
"Very slow",25215
"Very slow",25220
Slow,25223
"Very slow",25225
Slow,25230
"Very slow",25233
"Very slow",25235
Slow,25240
Slow,25241
Slow,25243
"Very slow",25245
Slow,25250
Standard,25253
Slow,25255
"Very slow",25260
Slow,25261
Slow,25265
Slow,25266
Slow,25267
Slow,25268
"Very slow",25270
"Very slow",25271
Slow,25275
"Very slow",25510
Slow,25515
"Very slow",25520
"Very slow",25525
Slow,25530
"Very slow",25540
Slow,25545
"Very slow",25555
Slow,25560
Slow,25561
Slow,25565
"Very slow",25576
Slow,25581
"Very slow",25585
"Very slow",25610
Slow,25615
"Very slow",25620
"Very slow",25625
Slow,25635
Slow,25640
Slow,25645
Slow,25650
Slow,25651
Slow,25655
"Very slow",25660
"Very slow",25665
"Very slow",25670
"Very slow",25675
"Very slow",25680
Slow,25685
Slow,25710
"Very slow",25715
"Very slow",25720
"Very slow",25725
"Very slow",25730
"Very slow",25740
"Very slow",25745
Slow,25750
Slow,25770
Slow,25780
"Very slow",25802
"Very slow",25804
"Very slow",25805
Slow,25806
Slow,25807
Slow,25808
Slow,25809
Standard,25810
Slow,25811
"Very slow",25812
Slow,25815
Slow,25820
"Very slow",25821
Slow,25840
Slow,25845
"Very slow",25850
Slow,25870
Slow,25880
Standard,25882
Slow,25887
Slow,25900
Slow,25901
Slow,25902
Slow,25903
Priority,25904
"Very slow",25905
"Very slow",25908
Slow,25911
"Very slow",25912
Slow,25914
Slow,25919
Standard,25921
Slow,25922
Slow,25925
"Very slow",25926
Slow,25928
"Very slow",25930
Slow,25931
Slow,25932
Slow,25933
Slow,25935
Standard,25936
Standard,25937
"Very slow",25940
Slow,25943
Standard,25945
Slow,25946
Standard,25949
Slow,25953
Slow,25954
"Very slow",25956
Slow,25957
Slow,25958
Slow,25959
"Very slow",25960
Slow,25961
Slow,25963
Slow,25964
Slow,25965
Slow,25966
Slow,25973
"Very slow",25975
Slow,25976
"Very slow",25977
"Very slow",25980
Slow,26010
"Very slow",26011
"Very slow",26012
Slow,26013
Slow,26015
Slow,26020
"Very slow",26022
"Very slow",26030
"Very slow",26031
"Very slow",26032
Standard,26033
Slow,26035
Slow,26040
"Very slow",26041
Standard,26042
"Very slow",26050
Slow,26051
Slow,26052
Standard,26053
Slow,26060
"Very slow",26062
Standard,26063
"Very slow",26070
Slow,26080
"Very slow",26083
Slow,26084
Slow,26085
Slow,26086
Slow,26087
Slow,26088
"Very slow",26110
Slow,26112
"Very slow",26113
Slow,26115
Slow,26116
"Very slow",26120
Slow,26125
"Very slow",26130
"Very slow",26135
Slow,26140
Standard,26143
"Very slow",26155
"Very slow",26160
Slow,26163
"Very slow",26165
Slow,26167
Standard,26170
Slow,26172
Slow,26173
Slow,26175
Slow,26178
"Very slow",26180
Slow,26183
Slow,26185
Slow,26187
Slow,26190
"Very slow",26193
"Very slow",26210
Slow,26215
Standard,26216
Slow,26220
Slow,26221
"Very slow",26225
"Very slow",26230
Slow,26250
"Very slow",26255
Slow,26256
Standard,26260
Slow,26261
Slow,26262
Slow,26263
"Very slow",26265
Slow,26266
"Very slow",26270
Slow,26271
"Very slow",26275
Slow,26276
Slow,26277
Standard,26278
Slow,26279
"Very slow",26280
"Very slow",26281
Slow,26282
"Very slow",26285
Slow,26286
"Very slow",26290
Standard,26291
Slow,26292
Slow,26293
"Very slow",26296
"Very slow",26297
Slow,26298
Standard,26299
"Very slow",26310
Slow,26311
Slow,26313
Standard,26315
Slow,26316
Slow,26320
Standard,26321
Slow,26323
"Very slow",26325
"Very slow",26380
Slow,26381
Standard,26382
Slow,26383
Slow,26385
Standard,26423
Slow,26425
Slow,26430
Slow,26433
"Very slow",26435
"Very slow",26440
Slow,26443
Slow,26445
Standard,26453
Slow,26455
"Very slow",26460
Slow,26480
"Very slow",26510
Slow,26515
"Very slow",26520
Slow,26521
"Very slow",26525
Slow,26526
Slow,26530
"Very slow",26535
Slow,26540
"Very slow",26545
"Very slow",26550
Slow,26551
"Very slow",26553
Slow,26554
Slow,26557
Slow,26560
Slow,26562
Slow,26564
Slow,26570
"Very slow",26572
Slow,26574
Slow,26580
"Very slow",26582
"Very slow",26584
"Very slow",26585
Slow,26587
"Very slow",26600
Slow,26660
Slow,26700
"Very slow",26900
Slow,26910
Slow,26920
"Very slow",26950
"Very slow",26980
Slow,27110
Slow,27113
"Very slow",27120
"Very slow",27123
"Very slow",27130
Standard,27135
Slow,27140
Slow,27143
"Very slow",27145
Slow,27163
"Very slow",27165
"Very slow",27170
"Very slow",27175
"Very slow",27185
"Very slow",27195
"Very slow",27197
"Very slow",27210
Slow,27211
Slow,27212
"Very slow",27213
Slow,27215
"Very slow",27250
"Very slow",27251
"Very slow",27253
"Very slow",27255
"Very slow",27256
"Very slow",27257
"Very slow",27258
"Very slow",27259
"Very slow",27260
Standard,27261
Slow,27263
Slow,27264
"Very slow",27265
"Very slow",27267
"Very slow",27273
"Very slow",27276
Slow,27277
Priority,27278
Slow,27279
"Very slow",27281
"Very slow",27283
"Very slow",27285
Slow,27286
"Very slow",27310
Slow,27313
"Very slow",27320
Slow,27321
Slow,27323
"Very slow",27325
"Very slow",27330
"Very slow",27331
"Very slow",27332
Standard,27333
"Very slow",27335
Slow,27336
"Very slow",27338
"Very slow",27340
Slow,27345
Slow,27347
"Very slow",27350
"Very slow",27351
Slow,27353
Slow,27365
Slow,27410
Slow,27420
"Very slow",27460
"Very slow",27510
"Very slow",27511
"Very slow",27512
Slow,27513
Slow,27514
Slow,27515
Slow,27516
"Very slow",27521
"Very slow",27523
"Very slow",27524
"Very slow",27525
Slow,27532
Slow,27533
Slow,27534
"Very slow",27535
Standard,27536
"Very slow",27540
Slow,27541
"Very slow",27542
Standard,27555
"Very slow",27580
"Very slow",27598
"Very slow",27600
Standard,27640
"Very slow",27655
Slow,27657
"Very slow",27660
Slow,27700
Slow,27910
Slow,27913
"Very slow",27915
Slow,27916
"Very slow",27920
"Very slow",27923
"Very slow",27925
"Very slow",27930
"Very slow",27933
"Very slow",27936
"Very slow",27937
"Very slow",27940
Slow,27943
Slow,27945
"Very slow",27946
Slow,27947
"Very slow",27961
Slow,27965
Slow,27966
"Very slow",27971
"Very slow",27980
"Very slow",27998
Slow,28010
"Very slow",28013
"Very slow",28015
"Very slow",28016
"Very slow",28020
"Very slow",28021
"Very slow",28022
Slow,28024
"Very slow",28025
"Very slow",28026
"Very slow",28027
Slow,28030
"Very slow",28035
"Very slow",28040
Slow,28051
Slow,28053
"Very slow",28055
"Very slow",28060
Slow,28070
Slow,28083
"Very slow",28085
Slow,28093
"Very slow",28110
"Very slow",28140
Slow,28148
Slow,28160
"Very slow",28175
Slow,28180
"Very slow",28200
"Very slow",28230
Slow,28250
"Very slow",28300
Slow,28340
"Very slow",28350
"Very slow",28360
"Very slow",28380
"Very slow",28388
Slow,28390
Slow,28400
Slow,28415
Slow,28425
Slow,28455
"Very slow",28460
"Very slow",28470
Slow,28495
"Very slow",28500
"Very slow",28510
"Very slow",28530
Slow,28540
Slow,28545
Slow,28550
Slow,28570
"Very slow",28575
"Very slow",28613
"Very slow",28614
"Very slow",28616
Slow,28617
"Very slow",28621
"Very slow",28623
"Very slow",28625
"Very slow",28630
"Very slow",28633
Slow,28634
"Very slow",28635
"Very slow",28637
"Very slow",28640
"Very slow",28655
"Very slow",28660
"Very slow",28664
"Very slow",28680
"Very slow",28685
Slow,28695
Slow,28735
"Very slow",28740
"Very slow",28770
"Very slow",28800
Slow,28820
Slow,28860
Slow,28880
"Very slow",28890
"Very slow",28891
"Very slow",28893
"Very slow",28894
"Very slow",28896
"Very slow",28897
"Very slow",28898
Slow,28899
Slow,28905
"Very slow",28906
"Very slow",28907
"Very slow",28908
"Very slow",28909
"Very slow",28910
"Very slow",28911
"Very slow",28913
"Very slow",28920
Slow,28922
"Very slow",28923
Slow,28924
"Very slow",28925
"Very slow",28928
"Very slow",28930
Slow,28941
Slow,28943
"Very slow",28944
"Very slow",28948
"Very slow",28960
"Very slow",28970
"Very slow",28990
"Very slow",28991
"Very slow",28992
Slow,28994
Slow,28997
"Very slow",28999
Slow,29010
"Very slow",29015
Slow,29017
"Very slow",29018
Slow,29020
Slow,29023
"Very slow",29024
Slow,29026
"Very slow",29027
Slow,29031
"Very slow",29032
Slow,29040
"Very slow",29041
"Very slow",29042
Slow,29043
Slow,29045
Slow,29046
Slow,29047
Slow,29048
"Very slow",29050
"Very slow",29051
"Very slow",29052
"Very slow",29053
Slow,29055
"Very slow",29056
"Very slow",29057
"Very slow",29060
Slow,29062
"Very slow",29065
"Very slow",29066
Slow,29070
"Very slow",29072
Slow,29090
Slow,29092
"Very slow",29100
"Very slow",29101
"Very slow",29102
"Very slow",29103
"Very slow",29104
"Very slow",29105
"Very slow",29106
"Very slow",29108
"Very slow",29109
Slow,29110
"Very slow",29111
"Very slow",29112
"Very slow",29114
Slow,29115
Slow,29116
"Very slow",29117
"Very slow",29118
Slow,29119
Standard,29121
"Very slow",29124
"Very slow",29126
"Very slow",29127
"Very slow",29128
"Very slow",29129
"Very slow",29130
Slow,29132
Standard,29134
"Very slow",29135
"Very slow",29136
Standard,29138
"Very slow",29140
Slow,29141
Slow,29142
"Very slow",29143
"Very slow",29144
"Very slow",29145
Slow,29146
Slow,29147
"Very slow",29148
"Very slow",29149
Slow,29150
Slow,29151
"Very slow",29152
"Very slow",29153
"Very slow",29154
"Very slow",29155
Slow,29156
Slow,29157
"Very slow",29160
"Very slow",29161
"Very slow",29162
"Very slow",29163
"Very slow",29164
Slow,29165
"Very slow",29166
"Very slow",29167
Slow,29168
"Very slow",29169
"Very slow",29172
Slow,29173
"Very slow",29175
"Very slow",29176
"Very slow",29177
"Very slow",29178
Slow,29179
"Very slow",29180
"Very slow",29182
Slow,29185
"Very slow",29187
"Very slow",29190
Slow,29192
"Very slow",29193
"Very slow",29194
Slow,29196
Slow,29198
"Very slow",29199
Slow,29200
Slow,29201
Slow,29203
Slow,29206
"Very slow",29208
Slow,29210
"Very slow",29212
"Very slow",29215
"Very slow",29216
Slow,29217
"Very slow",29222
"Very slow",29230
"Very slow",29240
"Very slow",29255
Slow,29258
"Very slow",29260
"Very slow",29280
Slow,29285
"Very slow",29290
"Very slow",29300
"Very slow",29301
"Very slow",29302
Slow,29303
Slow,29304
"Very slow",29305
Slow,29306
Slow,29307
Slow,29308
"Very slow",29309
Slow,29310
Slow,29311
Slow,29312
Slow,29313
Slow,29314
"Very slow",29315
Slow,29316
Slow,29317
"Very slow",29330
Slow,29338
Slow,29345
Slow,29350
"Very slow",29360
Slow,29370
"Very slow",29375
Slow,29380
"Very slow",29390
"Very slow",29395
Slow,29398
"Very slow",29400
Slow,29450
"Very slow",29460
Slow,29470
"Very slow",29480
"Very slow",29500
"Very slow",29550
"Very slow",29560
"Very slow",29580
"Very slow",29590
Slow,29600
"Very slow",29615
"Very slow",29620
"Very slow",29630
Slow,29640
"Very slow",29645
"Very slow",29650
"Very slow",29660
"Very slow",29665
"Very slow",29670
Slow,29680
"Very slow",29690
Slow,29700
Slow,29701
Slow,29702
Slow,29703
"Very slow",29704
Slow,29705
"Very slow",29706
Standard,29707
Slow,29708
"Very slow",29709
Slow,29718
Slow,29720
"Very slow",29725
Slow,29730
"Very slow",29735
"Very slow",29750
Slow,29760
Slow,29770
"Very slow",29780
"Very slow",29785
"Very slow",29795
"Very slow",29800
Slow,29820
Slow,29830
Slow,29845
Slow,29850
Slow,29880
Slow,29885
"Very slow",29900
"Very slow",29901
"Very slow",29902
Slow,29903
Slow,29904
Slow,29905
Slow,29906
Slow,29907
Slow,29909
Slow,29913
Slow,29918
"Very slow",29920
"Very slow",29927
Slow,29930
"Very slow",29931
"Very slow",29932
"Very slow",29934
Slow,29936
"Very slow",29941
"Very slow",29942
"Very slow",29943
Slow,29945
Slow,29946
Slow,29950
"Very slow",29960
"Very slow",29970
Slow,29980
"Very slow",29985
Slow,30110
Slow,30111
Slow,30112
Slow,30120
Slow,30130
Slow,30140
Slow,30150
Slow,30160
Slow,30170
Slow,30180
Slow,30190
Slow,30210
Slow,30220
Slow,30230
Slow,30240
Standard,30250
Slow,30260
Slow,30270
Slow,30280
Slow,30285
Slow,30286
Slow,30290
Slow,30295
Slow,30310
Slow,30315
Slow,30320
Slow,30330
Slow,30350
Slow,30360
Slow,30380
Slow,30390
Slow,30411
Slow,30421
Slow,30431
Slow,30441
Standard,30451
Standard,30455
Slow,30492
Slow,30493
Slow,30494
Slow,30510
Slow,30512
Slow,30514
Slow,30516
Slow,30520
Slow,30525
Slow,30530
Slow,30532
Slow,30535
"Very slow",30550
Slow,30555
Slow,30570
Slow,30575
Slow,30580
Slow,30590
Slow,30610
Slow,30620
Slow,30622
Slow,30624
Slow,30626
Slow,30627
Slow,30628
Slow,30640
Slow,30642
Slow,30644
Slow,30660
Slow,30662
Slow,30664
Slow,30666
Slow,30668
"Very slow",30670
Slow,30672
Slow,30690
Slow,30692
Slow,30710
Slow,30720
Slow,30730
"Very slow",30750
Slow,30770
Slow,30775
Slow,30810
Slow,30820
Slow,30830
Slow,30840
Slow,30850
Slow,30855
Standard,30860
Slow,30865
"Very slow",30870
Slow,30880
Slow,30881
Slow,30882
Slow,31010
Slow,31015
Slow,31030
Slow,31035
Slow,31050
Slow,31060
"Very slow",31070
Slow,31080
Slow,31110
Slow,31130
Slow,31140
Slow,31150
Slow,31155
Slow,31160
Slow,31170
Slow,31210
Slow,31230
"Very slow",31235
Slow,31250
Slow,31255
Slow,31260
Slow,31270
Slow,31275
Slow,31310
"Very slow",31320
Slow,31330
Slow,31340
Slow,31360
Slow,31365
Slow,31370
Slow,31510
Slow,31515
Slow,31520
Slow,31525
Slow,31530
"Very slow",31535
Slow,31540
Slow,31545
Slow,31550
Slow,31555
Slow,31560
Slow,31565
Slow,31570
Slow,31573
Slow,31575
Slow,31578
"Very slow",31585
Slow,31610
Slow,31615
Slow,31620
Slow,31630
Slow,31640
Slow,31650
Slow,31652
Slow,31655
"Very slow",31660
Slow,31680
Slow,31710
Slow,31720
Slow,31730
Slow,31741
Slow,31742
Slow,31744
Slow,31746
Slow,31748
"Very slow",31749
Slow,31810
Standard,31812
"Very slow",31814
Slow,31840
Slow,31842
"Very slow",31844
Slow,31845
Standard,31846
"Very slow",31870
Slow,31872
Slow,31910
Slow,31920
Slow,31930
"Very slow",31950
Slow,31970
Slow,31975
Slow,31980
Slow,31985
Slow,31990
Slow,31995
Slow,32010
Slow,32013
Slow,32015
Slow,32017
Slow,32040
Slow,32041
"Very slow",32042
Slow,32043
"Very slow",32044
Slow,32050
"Very slow",32060
Slow,32070
Slow,32071
Slow,32072
Slow,32073
Slow,32110
Slow,32113
Slow,32115
Slow,32140
Slow,32141
"Very slow",32143
Standard,32145
"Very slow",32146
Slow,32150
Slow,32180
Slow,32183
Slow,32185
Slow,32186
Standard,32187
"Very slow",32210
Slow,32215
Slow,32220
Slow,32223
Slow,32230
"Very slow",32235
Slow,32240
Slow,32241
Slow,32242
"Very slow",32250
Slow,32260
"Very slow",32265
Slow,32280
Slow,32285
Slow,32310
Slow,32315
Slow,32340
Slow,32341
Slow,32342
Standard,32370
Slow,32371
Slow,32372
Slow,32400
Slow,32404
Slow,32405
Standard,32407
Slow,32410
Slow,32412
Standard,32415
"Very slow",32419
"Very slow",32420
Slow,32421
Slow,32423
Slow,32425
Slow,32430
Priority,32431
Slow,32432
Slow,32450
Slow,32470
"Very slow",32600
Slow,32602
Slow,32603
Slow,32604
Slow,32605
Slow,32606
Slow,32611
Slow,32616
"Very slow",32623
Slow,32639
Slow,32641
Slow,32642
Slow,32653
Slow,32655
"Very slow",32657
Slow,32659
Slow,32661
"Very slow",32665
Slow,32667
Slow,32668
Slow,32669
Slow,32670
Slow,32671
Slow,32672
"Very slow",32673
Slow,32675
Slow,32676
Slow,32677
Slow,32678
Slow,32681
Slow,32684
Slow,32685
Slow,32689
Slow,32900
"Very slow",32920
Slow,33010
Slow,33015
Slow,33016
Slow,33020
Slow,33025
Slow,33030
Standard,33035
Slow,33040
Slow,33045
Standard,33060
"Very slow",33065
Slow,33080
Slow,33082
Slow,33105
Slow,33110
Slow,33113
Slow,33115
Slow,33120
Slow,33125
Slow,33130
Slow,33140
Slow,33145
"Very slow",33170
"Very slow",33172
Slow,33200
Slow,33350
Slow,33400
"Very slow",33500
Slow,33600
Slow,33805
Slow,33820
Slow,33821
"Very slow",33822
Slow,33823
Slow,33825
Slow,33833
"Very slow",33840
Slow,33855
Standard,33858
"Very slow",33860
Slow,33861
Slow,33880
Slow,33900
Slow,33902
"Very slow",33903
Slow,33913
Slow,33920
Slow,33925
Slow,33930
Slow,33933
Slow,33935
Slow,33937
Slow,33938
Slow,33943
"Very slow",33980
Slow,34000
Slow,34001
"Very slow",34002
Slow,34003
Slow,34004
"Very slow",34006
Slow,34007
Standard,34008
Standard,34009
Slow,34011
Slow,34012
Slow,34015
Slow,34018
Slow,34300
Slow,34400
Slow,34505
Slow,34515
Slow,34525
Slow,34535
Priority,34545
Slow,34580
Slow,34585
Standard,34590
Slow,34600
Slow,34650
Slow,34700
Slow,34710
"Very slow",34720
Slow,34740
Slow,34800
"Very slow",34940
Slow,35010
Slow,35012
Slow,35020
Standard,35022
Standard,35024
Slow,35030
Slow,35032
Slow,35040
Slow,35041
Slow,35043
"Very slow",35044
Slow,35050
"Very slow",35051
"Very slow",35052
Slow,35053
Slow,35054
Slow,35057
Slow,35058
Slow,35059
Slow,35060
Slow,35063
Slow,35064
"Very slow",35065
Slow,35112
Slow,35115
Slow,35116
Slow,35118
Slow,35120
Slow,35123
Standard,35125
Slow,35138
Slow,35140
Slow,35145
Slow,35146
Standard,35147
Slow,35148
Slow,35160
Slow,35162
Slow,35164
Slow,35170
Slow,35171
Standard,35172
Slow,35179
Slow,35180
"Very slow",35181
Slow,35182
Slow,35183
Slow,35184
Slow,35188
Standard,35189
"Very slow",35193
Slow,35195
Slow,35196
"Very slow",35198
Standard,35199
Slow,35200
"Very slow",35220
Standard,35222
Slow,35225
Slow,35230
"Very slow",35238
Slow,35240
"Very slow",35242
"Very slow",35248
Slow,35249
Standard,35265
Slow,35267
Slow,35270
Standard,35275
Slow,35277
Standard,35280
Slow,35290
Slow,35300
Slow,35302
Slow,35304
Slow,35311
"Very slow",35323
Slow,35324
"Very slow",35325
"Very slow",35326
Slow,35330
Slow,35335
Slow,35338
Slow,35340
Slow,35348
"Very slow",35350
Slow,35360
Slow,35365
Slow,35367
Slow,35368
Slow,35370
Slow,35380
Slow,35388
Slow,35400
Slow,35410
Slow,35420
Slow,35430
Slow,35431
Slow,35436
Slow,35438
"Very slow",35440
"Very slow",35442
Slow,35444
Slow,35447
Slow,35450
Slow,35460
Standard,35470
Slow,35473
Slow,35476
Slow,35478
Slow,35480
Slow,35485
Slow,35488
Slow,35490
Slow,35494
Slow,35495
Slow,35498
Slow,35500
Slow,35501
Slow,35502
"Very slow",35503
"Very slow",35505
Slow,35519
Slow,35530
Slow,35534
"Very slow",35536
Slow,35537
Slow,35540
Slow,35541
Slow,35543
"Very slow",35544
Slow,35545
Slow,35547
Slow,35550
Slow,35555
Slow,35557
Slow,35560
Slow,35565
Slow,35570
Standard,35580
Slow,35582
Slow,35585
"Very slow",35588
Slow,35590
Slow,35595
Slow,35600
"Very slow",35603
Slow,35604
Slow,35606
Slow,35610
Slow,35613
Slow,35620
Slow,35622
Slow,35623
Standard,35624
Slow,35628
Slow,35640
Slow,35650
Slow,35657
Slow,35660
Slow,35661
Slow,35666
Standard,35667
Slow,35668
Slow,35669
Slow,35670
Slow,35675
Slow,35680
Slow,35681
Slow,35690
Slow,35695
Slow,35698
Slow,35700
"Very slow",35701
Slow,35702
Slow,35703
Slow,35720
"Very slow",35730
Slow,35732
Slow,35738
Slow,35740
Slow,35763
Slow,35765
Slow,35767
Slow,35770
"Very slow",35774
Slow,35785
Slow,35790
Slow,35800
Slow,35830
Slow,35860
Slow,35865
Slow,35875
"Very slow",35878
Slow,35900
Slow,35901
Slow,35902
"Very slow",35903
Slow,35908
"Very slow",35910
Slow,35920
Slow,35930
Slow,35931
Slow,35935
Slow,35938
Slow,35940
Slow,35950
Slow,35955
Slow,35960
"Very slow",35969
Slow,35970
"Very slow",35975
Slow,35984
Slow,35986
Slow,35995
Slow,36010
Slow,36013
Slow,36015
Slow,36016
Slow,36020
Slow,36021
Slow,36025
Slow,36026
Slow,36030
Slow,36031
Slow,36032
Slow,36033
Slow,36035
Slow,36036
Slow,36037
Slow,36038
"Very slow",36039
Slow,36046
Slow,36047
"Very slow",36048
Slow,36050
Slow,36051
Slow,36052
Slow,36060
Slow,36061
Slow,36062
Slow,36070
Slow,36071
Slow,36072
Slow,36080
Slow,36081
"Very slow",36083
Slow,36084
Slow,36087
"Very slow",36088
"Very slow",36090
"Very slow",36091
Slow,36092
"Very slow",36108
"Very slow",36110
"Very slow",36120
Standard,36123
Slow,36130
Slow,36135
Slow,36140
Slow,36145
Slow,36150
Standard,36152
Slow,36155
Slow,36157
"Very slow",36160
"Very slow",36165
Slow,36170
"Very slow",36180
"Very slow",36190
"Very slow",36195
Slow,36200
Slow,36201
Slow,36202
Slow,36204
Slow,36205
Slow,36210
Slow,36212
Slow,36213
Standard,36220
"Very slow",36225
"Very slow",36227
Slow,36230
Slow,36235
Slow,36240
Slow,36248
Slow,36255
"Very slow",36260
"Very slow",36264
Standard,36270
Slow,36272
Slow,36275
Slow,36280
Slow,36290
Slow,36300
Slow,36301
"Very slow",36302
Slow,36305
Slow,36307
Slow,36320
"Very slow",36325
Slow,36328
Slow,36335
Slow,36340
"Very slow",36345
"Very slow",36350
Standard,36370
Slow,36390
"Very slow",36400
Standard,36401
Standard,36404
Standard,36405
Standard,36406
Standard,36407
Standard,36408
Slow,36415
Slow,36420
Slow,36426
"Very slow",36430
"Very slow",36455
Slow,36460
Slow,36480
"Very slow",36500
Standard,36502
Slow,36503
Slow,36504
"Very slow",36505
Slow,36506
Slow,36507
Slow,36510
Slow,36512
"Very slow",36515
Slow,36520
Slow,36525
Slow,36530
Slow,36540
Slow,36542
Slow,36546
"Very slow",36550
Slow,36555
Slow,36560
Slow,36568
Slow,36570
Standard,36572
Slow,36576
"Very slow",36580
Slow,36590
Slow,36592
Slow,36594
Slow,36596
Slow,36600
Slow,36606
"Very slow",36620
Slow,36640
Slow,36650
Slow,36660
Standard,36670
"Very slow",36675
"Very slow",36680
Slow,36690
Slow,36700
"Very slow",36720
Slow,36730
Slow,36740
Slow,36750
Slow,36760
Slow,36770
Slow,36771
Slow,36772
Slow,36773
"Very slow",36774
Slow,36780
Slow,36784
Slow,36790
Slow,36800
Standard,36810
Slow,36815
Slow,36820
Slow,36828
Slow,36830
Slow,36832
Slow,36834
"Very slow",36844
Slow,36850
Slow,36855
"Very slow",36857
"Very slow",36873
Slow,36880
Slow,36881
Slow,36883
Slow,36884
Slow,36887
"Very slow",36888
Slow,36889
Slow,36892
Slow,36893
Slow,36895
Slow,36900
"Very slow",36913
Slow,36918
Slow,36923
Slow,36925
Slow,36930
Standard,36940
Slow,36950
Standard,36953
Slow,36955
"Very slow",36960
Slow,36970
Slow,36972
Slow,36974
Slow,36976
"Very slow",36979
Slow,36980
"Very slow",36985
Slow,37002
Slow,37004
Slow,37005
Slow,37006
"Very slow",37010
Slow,37012
Slow,37014
Slow,37018
Slow,37022
Slow,37026
Slow,37030
Slow,37031
"Very slow",37036
Standard,37044
Slow,37048
Slow,37062
Slow,37070
Slow,37110
Slow,37115
"Very slow",37120
Slow,37130
Slow,37131
Slow,37132
Slow,37133
Slow,37135
Slow,37136
Slow,37137
Slow,37140
"Very slow",37142
"Very slow",37143
"Very slow",37145
Slow,37148
Slow,37150
Slow,37160
"Very slow",37165
Slow,37170
"Very slow",37175
"Very slow",37177
Slow,37190
"Very slow",37195
"Very slow",37200
"Very slow",37212
Slow,37220
"Very slow",37225
"Very slow",37240
Slow,37245
"Very slow",37250
Slow,37260
Slow,37262
Slow,37264
Slow,37270
Slow,37275
"Very slow",37278
Slow,37280
"Very slow",37300
"Very slow",37305
"Very slow",37310
Slow,37350
Slow,37360
"Very slow",37400
Slow,37405
Slow,37407
"Very slow",37408
"Very slow",37410
Standard,37414
Slow,37420
Slow,37430
"Very slow",37440
Slow,37443
Slow,37445
Standard,37447
Slow,37450
Slow,37458
Slow,37460
Slow,37464
Slow,37465
Slow,37466
Slow,37467
Slow,37468
Slow,37469
Slow,37470
Slow,37472
Slow,37474
"Very slow",37476
Slow,37478
Slow,37480
Slow,37485
Slow,37490
"Very slow",37496
Slow,37500
Slow,37501
Slow,37502
Slow,37503
Slow,37504
Slow,37505
"Very slow",37508
Standard,37514
Slow,37517
Slow,37520
Slow,37524
Slow,37527
"Very slow",37530
"Very slow",37540
Slow,37542
"Very slow",37545
Slow,37548
Slow,37550
Slow,37551
"Very slow",37552
Slow,37553
Slow,37554
"Very slow",37555
Slow,37556
Slow,37557
Slow,37558
Slow,37559
Slow,37560
Slow,37561
"Very slow",37563
Slow,37564
"Very slow",37568
Slow,37570
"Very slow",37576
"Very slow",37578
